datetime,pickups1,pickups17_lag1,pickups17_lag2,pickups1_lag1,pickups1_lag2,pickups21_lag1,pickups21_lag2,pickups28_lag1,pickups28_lag2,temp,prcp,fog,rain_drizzle,time_of_day_afternoon,time_of_day_afternoon rush,time_of_day_evening,time_of_day_lunch time,time_of_day_morning,time_of_day_morning rush,time_of_day_night,is_weekend
2016-06-07 00:00:00,110,391.0,409.0,111.0,107.0,122.0,160.0,149.0,158.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 00:15:00,109,348.0,391.0,110.0,111.0,136.0,122.0,150.0,149.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 00:30:00,80,277.0,348.0,109.0,110.0,119.0,136.0,39.0,150.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 00:45:00,58,231.0,277.0,80.0,109.0,103.0,119.0,23.0,39.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 01:00:00,66,212.0,231.0,58.0,80.0,66.0,103.0,9.0,23.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 01:15:00,55,192.0,212.0,66.0,58.0,68.0,66.0,0.0,9.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 01:30:00,49,169.0,192.0,55.0,66.0,46.0,68.0,2.0,0.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 01:45:00,37,150.0,169.0,49.0,55.0,34.0,46.0,2.0,2.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 02:00:00,33,117.0,150.0,37.0,49.0,30.0,34.0,1.0,2.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 02:15:00,29,108.0,117.0,33.0,37.0,18.0,30.0,0.0,1.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 02:30:00,25,105.0,108.0,29.0,33.0,25.0,18.0,1.0,0.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 02:45:00,27,89.0,105.0,25.0,29.0,12.0,25.0,0.0,1.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 03:00:00,14,87.0,89.0,27.0,25.0,26.0,12.0,0.0,0.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 03:15:00,16,58.0,87.0,14.0,27.0,5.0,26.0,0.0,0.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 03:30:00,14,67.0,58.0,16.0,14.0,25.0,5.0,0.0,0.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 03:45:00,15,67.0,67.0,14.0,16.0,15.0,25.0,0.0,0.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 04:00:00,20,63.0,67.0,15.0,14.0,16.0,15.0,0.0,0.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 04:15:00,19,58.0,63.0,20.0,15.0,16.0,16.0,0.0,0.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 04:30:00,10,73.0,58.0,19.0,20.0,9.0,16.0,1.0,0.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 04:45:00,12,51.0,73.0,10.0,19.0,18.0,9.0,2.0,1.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 05:00:00,26,44.0,51.0,12.0,10.0,23.0,18.0,0.0,2.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 05:15:00,29,57.0,44.0,26.0,12.0,33.0,23.0,4.0,0.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 05:30:00,51,61.0,57.0,29.0,26.0,51.0,33.0,1.0,4.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 05:45:00,49,72.0,61.0,51.0,29.0,63.0,51.0,1.0,1.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 06:00:00,72,84.0,72.0,49.0,51.0,74.0,63.0,5.0,1.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 06:15:00,84,99.0,84.0,72.0,49.0,112.0,74.0,3.0,5.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 06:30:00,172,130.0,99.0,84.0,72.0,149.0,112.0,5.0,3.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 06:45:00,167,148.0,130.0,172.0,84.0,198.0,149.0,3.0,5.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 07:00:00,173,213.0,148.0,167.0,172.0,244.0,198.0,26.0,3.0,76.4,0.0,0,0,0,0,0,0,0,1,0,False
2016-06-07 07:15:00,186,215.0,213.0,173.0,167.0,266.0,244.0,57.0,26.0,76.4,0.0,0,0,0,0,0,0,0,1,0,False
2016-06-07 07:30:00,228,242.0,215.0,186.0,173.0,341.0,266.0,60.0,57.0,76.4,0.0,0,0,0,0,0,0,0,1,0,False
2016-06-07 07:45:00,267,279.0,242.0,228.0,186.0,395.0,341.0,81.0,60.0,76.4,0.0,0,0,0,0,0,0,0,1,0,False
2016-06-07 08:00:00,318,311.0,279.0,267.0,228.0,376.0,395.0,153.0,81.0,76.4,0.0,0,0,0,0,0,0,1,0,0,False
2016-06-07 08:15:00,301,375.0,311.0,318.0,267.0,375.0,376.0,173.0,153.0,76.4,0.0,0,0,0,0,0,0,1,0,0,False
2016-06-07 08:30:00,299,363.0,375.0,301.0,318.0,374.0,375.0,171.0,173.0,76.4,0.0,0,0,0,0,0,0,1,0,0,False
2016-06-07 08:45:00,265,403.0,363.0,299.0,301.0,408.0,374.0,101.0,171.0,76.4,0.0,0,0,0,0,0,0,1,0,0,False
2016-06-07 09:00:00,247,403.0,403.0,265.0,299.0,359.0,408.0,104.0,101.0,76.4,0.0,0,0,0,0,0,0,1,0,0,False
2016-06-07 09:15:00,232,359.0,403.0,247.0,265.0,346.0,359.0,180.0,104.0,76.4,0.0,0,0,0,0,0,0,1,0,0,False
2016-06-07 09:30:00,218,352.0,359.0,232.0,247.0,338.0,346.0,169.0,180.0,76.4,0.0,0,0,0,0,0,0,1,0,0,False
2016-06-07 09:45:00,222,388.0,352.0,218.0,232.0,354.0,338.0,123.0,169.0,76.4,0.0,0,0,0,0,0,0,1,0,0,False
2016-06-07 10:00:00,215,363.0,388.0,222.0,218.0,312.0,354.0,212.0,123.0,76.4,0.0,0,0,0,0,0,0,1,0,0,False
2016-06-07 10:15:00,197,424.0,363.0,215.0,222.0,327.0,312.0,200.0,212.0,76.4,0.0,0,0,0,0,0,0,1,0,0,False
2016-06-07 10:30:00,219,390.0,424.0,197.0,215.0,347.0,327.0,195.0,200.0,76.4,0.0,0,0,0,0,0,0,1,0,0,False
2016-06-07 10:45:00,226,405.0,390.0,219.0,197.0,352.0,347.0,212.0,195.0,76.4,0.0,0,0,0,0,0,0,1,0,0,False
2016-06-07 11:00:00,208,423.0,405.0,226.0,219.0,336.0,352.0,174.0,212.0,76.4,0.0,0,0,0,0,0,0,1,0,0,False
2016-06-07 11:15:00,249,434.0,423.0,208.0,226.0,354.0,336.0,209.0,174.0,76.4,0.0,0,0,0,0,0,0,1,0,0,False
2016-06-07 11:30:00,277,455.0,434.0,249.0,208.0,316.0,354.0,192.0,209.0,76.4,0.0,0,0,0,0,0,0,1,0,0,False
2016-06-07 11:45:00,297,504.0,455.0,277.0,249.0,332.0,316.0,174.0,192.0,76.4,0.0,0,0,0,0,0,0,1,0,0,False
2016-06-07 12:00:00,315,498.0,504.0,297.0,277.0,391.0,332.0,176.0,174.0,76.4,0.0,0,0,0,0,0,1,0,0,0,False
2016-06-07 12:15:00,297,518.0,498.0,315.0,297.0,400.0,391.0,180.0,176.0,76.4,0.0,0,0,0,0,0,1,0,0,0,False
2016-06-07 12:30:00,252,508.0,518.0,297.0,315.0,357.0,400.0,165.0,180.0,76.4,0.0,0,0,0,0,0,1,0,0,0,False
2016-06-07 12:45:00,242,441.0,508.0,252.0,297.0,413.0,357.0,168.0,165.0,76.4,0.0,0,0,0,0,0,1,0,0,0,False
2016-06-07 13:00:00,231,513.0,441.0,242.0,252.0,395.0,413.0,148.0,168.0,76.4,0.0,0,0,0,0,0,1,0,0,0,False
2016-06-07 13:15:00,268,472.0,513.0,231.0,242.0,373.0,395.0,144.0,148.0,76.4,0.0,0,0,0,0,0,1,0,0,0,False
2016-06-07 13:30:00,314,497.0,472.0,268.0,231.0,340.0,373.0,116.0,144.0,76.4,0.0,0,0,0,0,0,1,0,0,0,False
2016-06-07 13:45:00,241,520.0,497.0,314.0,268.0,389.0,340.0,155.0,116.0,76.4,0.0,0,0,0,0,0,1,0,0,0,False
2016-06-07 14:00:00,297,555.0,520.0,241.0,314.0,404.0,389.0,192.0,155.0,76.4,0.0,0,0,1,0,0,0,0,0,0,False
2016-06-07 14:15:00,287,550.0,555.0,297.0,241.0,388.0,404.0,201.0,192.0,76.4,0.0,0,0,1,0,0,0,0,0,0,False
2016-06-07 14:30:00,267,522.0,550.0,287.0,297.0,381.0,388.0,155.0,201.0,76.4,0.0,0,0,1,0,0,0,0,0,0,False
2016-06-07 14:45:00,251,535.0,522.0,267.0,287.0,453.0,381.0,109.0,155.0,76.4,0.0,0,0,1,0,0,0,0,0,0,False
2016-06-07 15:00:00,262,477.0,535.0,251.0,267.0,470.0,453.0,135.0,109.0,76.4,0.0,0,0,1,0,0,0,0,0,0,False
2016-06-07 15:15:00,239,502.0,477.0,262.0,251.0,427.0,470.0,106.0,135.0,76.4,0.0,0,0,1,0,0,0,0,0,0,False
2016-06-07 15:30:00,257,467.0,502.0,239.0,262.0,438.0,427.0,51.0,106.0,76.4,0.0,0,0,1,0,0,0,0,0,0,False
2016-06-07 15:45:00,220,452.0,467.0,257.0,239.0,424.0,438.0,82.0,51.0,76.4,0.0,0,0,1,0,0,0,0,0,0,False
2016-06-07 16:00:00,204,453.0,452.0,220.0,257.0,452.0,424.0,91.0,82.0,76.4,0.0,0,0,1,0,0,0,0,0,0,False
2016-06-07 16:15:00,195,427.0,453.0,204.0,220.0,432.0,452.0,60.0,91.0,76.4,0.0,0,0,1,0,0,0,0,0,0,False
2016-06-07 16:30:00,180,346.0,427.0,195.0,204.0,357.0,432.0,108.0,60.0,76.4,0.0,0,0,1,0,0,0,0,0,0,False
2016-06-07 16:45:00,201,330.0,346.0,180.0,195.0,344.0,357.0,149.0,108.0,76.4,0.0,0,0,1,0,0,0,0,0,0,False
2016-06-07 17:00:00,222,374.0,330.0,201.0,180.0,340.0,344.0,182.0,149.0,76.4,0.0,0,0,0,1,0,0,0,0,0,False
2016-06-07 17:15:00,220,381.0,374.0,222.0,201.0,344.0,340.0,110.0,182.0,76.4,0.0,0,0,0,1,0,0,0,0,0,False
2016-06-07 17:30:00,259,454.0,381.0,220.0,222.0,405.0,344.0,93.0,110.0,76.4,0.0,0,0,0,1,0,0,0,0,0,False
2016-06-07 17:45:00,280,507.0,454.0,259.0,220.0,400.0,405.0,116.0,93.0,76.4,0.0,0,0,0,1,0,0,0,0,0,False
2016-06-07 18:00:00,304,590.0,507.0,280.0,259.0,430.0,400.0,120.0,116.0,76.4,0.0,0,0,0,1,0,0,0,0,0,False
2016-06-07 18:15:00,326,676.0,590.0,304.0,280.0,447.0,430.0,148.0,120.0,76.4,0.0,0,0,0,1,0,0,0,0,0,False
2016-06-07 18:30:00,354,773.0,676.0,326.0,304.0,487.0,447.0,192.0,148.0,76.4,0.0,0,0,0,1,0,0,0,0,0,False
2016-06-07 18:45:00,340,738.0,773.0,354.0,326.0,487.0,487.0,162.0,192.0,76.4,0.0,0,0,0,1,0,0,0,0,0,False
2016-06-07 19:00:00,358,724.0,738.0,340.0,354.0,462.0,487.0,182.0,162.0,76.4,0.0,0,0,0,1,0,0,0,0,0,False
2016-06-07 19:15:00,333,664.0,724.0,358.0,340.0,454.0,462.0,155.0,182.0,76.4,0.0,0,0,0,1,0,0,0,0,0,False
2016-06-07 19:30:00,319,682.0,664.0,333.0,358.0,381.0,454.0,146.0,155.0,76.4,0.0,0,0,0,1,0,0,0,0,0,False
2016-06-07 19:45:00,317,733.0,682.0,319.0,333.0,366.0,381.0,161.0,146.0,76.4,0.0,0,0,0,1,0,0,0,0,0,False
2016-06-07 20:00:00,362,649.0,733.0,317.0,319.0,361.0,366.0,155.0,161.0,76.4,0.0,0,0,0,0,1,0,0,0,0,False
2016-06-07 20:15:00,323,681.0,649.0,362.0,317.0,364.0,361.0,176.0,155.0,76.4,0.0,0,0,0,0,1,0,0,0,0,False
2016-06-07 20:30:00,309,628.0,681.0,323.0,362.0,309.0,364.0,149.0,176.0,76.4,0.0,0,0,0,0,1,0,0,0,0,False
2016-06-07 20:45:00,307,527.0,628.0,309.0,323.0,350.0,309.0,148.0,149.0,76.4,0.0,0,0,0,0,1,0,0,0,0,False
2016-06-07 21:00:00,365,538.0,527.0,307.0,309.0,402.0,350.0,193.0,148.0,76.4,0.0,0,0,0,0,1,0,0,0,0,False
2016-06-07 21:15:00,347,616.0,538.0,365.0,307.0,418.0,402.0,154.0,193.0,76.4,0.0,0,0,0,0,1,0,0,0,0,False
2016-06-07 21:30:00,357,712.0,616.0,347.0,365.0,487.0,418.0,195.0,154.0,76.4,0.0,0,0,0,0,1,0,0,0,0,False
2016-06-07 21:45:00,338,706.0,712.0,357.0,347.0,474.0,487.0,163.0,195.0,76.4,0.0,0,0,0,0,1,0,0,0,0,False
2016-06-07 22:00:00,345,761.0,706.0,338.0,357.0,453.0,474.0,196.0,163.0,76.4,0.0,0,0,0,0,1,0,0,0,0,False
2016-06-07 22:15:00,325,765.0,761.0,345.0,338.0,401.0,453.0,241.0,196.0,76.4,0.0,0,0,0,0,1,0,0,0,0,False
2016-06-07 22:30:00,323,715.0,765.0,325.0,345.0,417.0,401.0,185.0,241.0,76.4,0.0,0,0,0,0,1,0,0,0,0,False
2016-06-07 22:45:00,287,732.0,715.0,323.0,325.0,311.0,417.0,131.0,185.0,76.4,0.0,0,0,0,0,1,0,0,0,0,False
2016-06-07 23:00:00,269,698.0,732.0,287.0,323.0,259.0,311.0,210.0,131.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 23:15:00,238,641.0,698.0,269.0,287.0,349.0,259.0,236.0,210.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 23:30:00,180,600.0,641.0,238.0,269.0,284.0,349.0,163.0,236.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-07 23:45:00,173,495.0,600.0,180.0,238.0,204.0,284.0,171.0,163.0,76.4,0.0,0,0,0,0,0,0,0,0,1,False
2016-06-08 00:00:00,148,452.0,495.0,173.0,180.0,151.0,204.0,118.0,171.0,61.8,0.0,0,1,0,0,0,0,0,0,1,False
2016-06-08 00:15:00,152,368.0,452.0,148.0,173.0,143.0,151.0,155.0,118.0,61.8,0.0,0,1,0,0,0,0,0,0,1,False
2016-06-08 00:30:00,137,340.0,368.0,152.0,148.0,118.0,143.0,92.0,155.0,61.8,0.0,0,1,0,0,0,0,0,0,1,False
2016-06-08 00:45:00,106,303.0,340.0,137.0,152.0,109.0,118.0,49.0,92.0,61.8,0.0,0,1,0,0,0,0,0,0,1,False
2016-06-08 01:00:00,106,274.0,303.0,106.0,137.0,93.0,109.0,143.0,49.0,61.8,0.0,0,1,0,0,0,0,0,0,1,False
2016-06-08 01:15:00,78,234.0,274.0,106.0,106.0,76.0,93.0,38.0,143.0,61.8,0.0,0,1,0,0,0,0,0,0,1,False
2016-06-08 01:30:00,90,205.0,234.0,78.0,106.0,71.0,76.0,6.0,38.0,61.8,0.0,0,1,0,0,0,0,0,0,1,False
2016-06-08 01:45:00,75,180.0,205.0,90.0,78.0,37.0,71.0,38.0,6.0,61.8,0.0,0,1,0,0,0,0,0,0,1,False
2016-06-08 02:00:00,53,146.0,180.0,75.0,90.0,45.0,37.0,25.0,38.0,61.8,0.0,0,1,0,0,0,0,0,0,1,False
2016-06-08 02:15:00,31,128.0,146.0,53.0,75.0,38.0,45.0,2.0,25.0,61.8,0.0,0,1,0,0,0,0,0,0,1,False
2016-06-08 02:30:00,35,125.0,128.0,31.0,53.0,27.0,38.0,2.0,2.0,61.8,0.0,0,1,0,0,0,0,0,0,1,False
2016-06-08 02:45:00,30,107.0,125.0,35.0,31.0,19.0,27.0,0.0,2.0,61.8,0.0,0,1,0,0,0,0,0,0,1,False
2016-06-08 03:00:00,25,99.0,107.0,30.0,35.0,18.0,19.0,0.0,0.0,61.8,0.0,0,1,0,0,0,0,0,0,1,False
2016-06-08 03:15:00,16,89.0,99.0,25.0,30.0,18.0,18.0,0.0,0.0,61.8,0.0,0,1,0,0,0,0,0,0,1,False
2016-06-08 03:30:00,13,72.0,89.0,16.0,25.0,15.0,18.0,1.0,0.0,61.8,0.0,0,1,0,0,0,0,0,0,1,False
2016-06-08 03:45:00,14,80.0,72.0,13.0,16.0,11.0,15.0,0.0,1.0,61.8,0.0,0,1,0,0,0,0,0,0,1,False
2016-06-08 04:00:00,18,73.0,80.0,14.0,13.0,7.0,11.0,0.0,0.0,61.8,0.0,0,1,0,0,0,0,0,0,1,False
2016-06-08 04:15:00,10,71.0,73.0,18.0,14.0,11.0,7.0,0.0,0.0,61.8,0.0,0,1,0,0,0,0,0,0,1,False
2016-06-08 04:30:00,18,77.0,71.0,10.0,18.0,11.0,11.0,1.0,0.0,61.8,0.0,0,1,0,0,0,0,0,0,1,False
2016-06-08 04:45:00,24,79.0,77.0,18.0,10.0,23.0,11.0,1.0,1.0,61.8,0.0,0,1,0,0,0,0,0,0,1,False
2016-06-08 05:00:00,39,59.0,79.0,24.0,18.0,35.0,23.0,5.0,1.0,61.8,0.0,0,1,0,0,0,0,0,0,1,False
2016-06-08 05:15:00,37,55.0,59.0,39.0,24.0,38.0,35.0,4.0,5.0,61.8,0.0,0,1,0,0,0,0,0,0,1,False
2016-06-08 05:30:00,39,62.0,55.0,37.0,39.0,51.0,38.0,4.0,4.0,61.8,0.0,0,1,0,0,0,0,0,0,1,False
2016-06-08 05:45:00,49,82.0,62.0,39.0,37.0,54.0,51.0,3.0,4.0,61.8,0.0,0,1,0,0,0,0,0,0,1,False
2016-06-08 06:00:00,52,92.0,82.0,49.0,39.0,93.0,54.0,6.0,3.0,61.8,0.0,0,1,0,0,0,0,0,0,1,False
2016-06-08 06:15:00,80,100.0,92.0,52.0,49.0,106.0,93.0,3.0,6.0,61.8,0.0,0,1,0,0,0,0,0,0,1,False
2016-06-08 06:30:00,162,153.0,100.0,80.0,52.0,130.0,106.0,5.0,3.0,61.8,0.0,0,1,0,0,0,0,0,0,1,False
2016-06-08 06:45:00,160,163.0,153.0,162.0,80.0,177.0,130.0,2.0,5.0,61.8,0.0,0,1,0,0,0,0,0,0,1,False
2016-06-08 07:00:00,189,222.0,163.0,160.0,162.0,254.0,177.0,27.0,2.0,61.8,0.0,0,1,0,0,0,0,0,1,0,False
2016-06-08 07:15:00,202,257.0,222.0,189.0,160.0,288.0,254.0,41.0,27.0,61.8,0.0,0,1,0,0,0,0,0,1,0,False
2016-06-08 07:30:00,225,265.0,257.0,202.0,189.0,333.0,288.0,106.0,41.0,61.8,0.0,0,1,0,0,0,0,0,1,0,False
2016-06-08 07:45:00,252,314.0,265.0,225.0,202.0,403.0,333.0,67.0,106.0,61.8,0.0,0,1,0,0,0,0,0,1,0,False
2016-06-08 08:00:00,304,395.0,314.0,252.0,225.0,355.0,403.0,118.0,67.0,61.8,0.0,0,1,0,0,0,0,1,0,0,False
2016-06-08 08:15:00,332,400.0,395.0,304.0,252.0,353.0,355.0,106.0,118.0,61.8,0.0,0,1,0,0,0,0,1,0,0,False
2016-06-08 08:30:00,287,420.0,400.0,332.0,304.0,355.0,353.0,153.0,106.0,61.8,0.0,0,1,0,0,0,0,1,0,0,False
2016-06-08 08:45:00,322,445.0,420.0,287.0,332.0,400.0,355.0,84.0,153.0,61.8,0.0,0,1,0,0,0,0,1,0,0,False
2016-06-08 09:00:00,250,443.0,445.0,322.0,287.0,388.0,400.0,108.0,84.0,61.8,0.0,0,1,0,0,0,0,1,0,0,False
2016-06-08 09:15:00,259,347.0,443.0,250.0,322.0,410.0,388.0,159.0,108.0,61.8,0.0,0,1,0,0,0,0,1,0,0,False
2016-06-08 09:30:00,258,347.0,347.0,259.0,250.0,358.0,410.0,132.0,159.0,61.8,0.0,0,1,0,0,0,0,1,0,0,False
2016-06-08 09:45:00,227,400.0,347.0,258.0,259.0,350.0,358.0,139.0,132.0,61.8,0.0,0,1,0,0,0,0,1,0,0,False
2016-06-08 10:00:00,214,425.0,400.0,227.0,258.0,356.0,350.0,141.0,139.0,61.8,0.0,0,1,0,0,0,0,1,0,0,False
2016-06-08 10:15:00,236,386.0,425.0,214.0,227.0,356.0,356.0,88.0,141.0,61.8,0.0,0,1,0,0,0,0,1,0,0,False
2016-06-08 10:30:00,249,383.0,386.0,236.0,214.0,340.0,356.0,148.0,88.0,61.8,0.0,0,1,0,0,0,0,1,0,0,False
2016-06-08 10:45:00,234,437.0,383.0,249.0,236.0,354.0,340.0,150.0,148.0,61.8,0.0,0,1,0,0,0,0,1,0,0,False
2016-06-08 11:00:00,242,407.0,437.0,234.0,249.0,400.0,354.0,133.0,150.0,61.8,0.0,0,1,0,0,0,0,1,0,0,False
2016-06-08 11:15:00,231,469.0,407.0,242.0,234.0,361.0,400.0,148.0,133.0,61.8,0.0,0,1,0,0,0,0,1,0,0,False
2016-06-08 11:30:00,265,437.0,469.0,231.0,242.0,337.0,361.0,220.0,148.0,61.8,0.0,0,1,0,0,0,0,1,0,0,False
2016-06-08 11:45:00,308,488.0,437.0,265.0,231.0,369.0,337.0,171.0,220.0,61.8,0.0,0,1,0,0,0,0,1,0,0,False
2016-06-08 12:00:00,369,520.0,488.0,308.0,265.0,408.0,369.0,100.0,171.0,61.8,0.0,0,1,0,0,0,1,0,0,0,False
2016-06-08 12:15:00,330,572.0,520.0,369.0,308.0,397.0,408.0,123.0,100.0,61.8,0.0,0,1,0,0,0,1,0,0,0,False
2016-06-08 12:30:00,332,578.0,572.0,330.0,369.0,501.0,397.0,156.0,123.0,61.8,0.0,0,1,0,0,0,1,0,0,0,False
2016-06-08 12:45:00,301,548.0,578.0,332.0,330.0,503.0,501.0,165.0,156.0,61.8,0.0,0,1,0,0,0,1,0,0,0,False
2016-06-08 13:00:00,322,589.0,548.0,301.0,332.0,514.0,503.0,125.0,165.0,61.8,0.0,0,1,0,0,0,1,0,0,0,False
2016-06-08 13:15:00,347,554.0,589.0,322.0,301.0,503.0,514.0,99.0,125.0,61.8,0.0,0,1,0,0,0,1,0,0,0,False
2016-06-08 13:30:00,324,570.0,554.0,347.0,322.0,502.0,503.0,137.0,99.0,61.8,0.0,0,1,0,0,0,1,0,0,0,False
2016-06-08 13:45:00,257,524.0,570.0,324.0,347.0,448.0,502.0,131.0,137.0,61.8,0.0,0,1,0,0,0,1,0,0,0,False
2016-06-08 14:00:00,278,574.0,524.0,257.0,324.0,425.0,448.0,157.0,131.0,61.8,0.0,0,1,1,0,0,0,0,0,0,False
2016-06-08 14:15:00,278,560.0,574.0,278.0,257.0,404.0,425.0,141.0,157.0,61.8,0.0,0,1,1,0,0,0,0,0,0,False
2016-06-08 14:30:00,278,455.0,560.0,278.0,278.0,446.0,404.0,147.0,141.0,61.8,0.0,0,1,1,0,0,0,0,0,0,False
2016-06-08 14:45:00,243,411.0,455.0,278.0,278.0,463.0,446.0,129.0,147.0,61.8,0.0,0,1,1,0,0,0,0,0,0,False
2016-06-08 15:00:00,227,399.0,411.0,243.0,278.0,416.0,463.0,162.0,129.0,61.8,0.0,0,1,1,0,0,0,0,0,0,False
2016-06-08 15:15:00,187,383.0,399.0,227.0,243.0,418.0,416.0,138.0,162.0,61.8,0.0,0,1,1,0,0,0,0,0,0,False
2016-06-08 15:30:00,186,354.0,383.0,187.0,227.0,397.0,418.0,102.0,138.0,61.8,0.0,0,1,1,0,0,0,0,0,0,False
2016-06-08 15:45:00,164,357.0,354.0,186.0,187.0,313.0,397.0,104.0,102.0,61.8,0.0,0,1,1,0,0,0,0,0,0,False
2016-06-08 16:00:00,154,254.0,357.0,164.0,186.0,377.0,313.0,121.0,104.0,61.8,0.0,0,1,1,0,0,0,0,0,0,False
2016-06-08 16:15:00,145,208.0,254.0,154.0,164.0,334.0,377.0,109.0,121.0,61.8,0.0,0,1,1,0,0,0,0,0,0,False
2016-06-08 16:30:00,178,196.0,208.0,145.0,154.0,302.0,334.0,139.0,109.0,61.8,0.0,0,1,1,0,0,0,0,0,0,False
2016-06-08 16:45:00,171,195.0,196.0,178.0,145.0,282.0,302.0,167.0,139.0,61.8,0.0,0,1,1,0,0,0,0,0,0,False
2016-06-08 17:00:00,203,214.0,195.0,171.0,178.0,249.0,282.0,140.0,167.0,61.8,0.0,0,1,0,1,0,0,0,0,0,False
2016-06-08 17:15:00,227,212.0,214.0,203.0,171.0,338.0,249.0,199.0,140.0,61.8,0.0,0,1,0,1,0,0,0,0,0,False
2016-06-08 17:30:00,253,277.0,212.0,227.0,203.0,381.0,338.0,165.0,199.0,61.8,0.0,0,1,0,1,0,0,0,0,0,False
2016-06-08 17:45:00,271,323.0,277.0,253.0,227.0,411.0,381.0,148.0,165.0,61.8,0.0,0,1,0,1,0,0,0,0,0,False
2016-06-08 18:00:00,293,364.0,323.0,271.0,253.0,419.0,411.0,112.0,148.0,61.8,0.0,0,1,0,1,0,0,0,0,0,False
2016-06-08 18:15:00,311,378.0,364.0,293.0,271.0,432.0,419.0,166.0,112.0,61.8,0.0,0,1,0,1,0,0,0,0,0,False
2016-06-08 18:30:00,334,466.0,378.0,311.0,293.0,464.0,432.0,151.0,166.0,61.8,0.0,0,1,0,1,0,0,0,0,0,False
2016-06-08 18:45:00,318,481.0,466.0,334.0,311.0,492.0,464.0,158.0,151.0,61.8,0.0,0,1,0,1,0,0,0,0,0,False
2016-06-08 19:00:00,313,539.0,481.0,318.0,334.0,474.0,492.0,155.0,158.0,61.8,0.0,0,1,0,1,0,0,0,0,0,False
2016-06-08 19:15:00,320,623.0,539.0,313.0,318.0,501.0,474.0,178.0,155.0,61.8,0.0,0,1,0,1,0,0,0,0,0,False
2016-06-08 19:30:00,323,620.0,623.0,320.0,313.0,443.0,501.0,164.0,178.0,61.8,0.0,0,1,0,1,0,0,0,0,0,False
2016-06-08 19:45:00,293,720.0,620.0,323.0,320.0,493.0,443.0,122.0,164.0,61.8,0.0,0,1,0,1,0,0,0,0,0,False
2016-06-08 20:00:00,280,671.0,720.0,293.0,323.0,395.0,493.0,109.0,122.0,61.8,0.0,0,1,0,0,1,0,0,0,0,False
2016-06-08 20:15:00,290,600.0,671.0,280.0,293.0,389.0,395.0,137.0,109.0,61.8,0.0,0,1,0,0,1,0,0,0,0,False
2016-06-08 20:30:00,283,494.0,600.0,290.0,280.0,427.0,389.0,127.0,137.0,61.8,0.0,0,1,0,0,1,0,0,0,0,False
2016-06-08 20:45:00,324,451.0,494.0,283.0,290.0,429.0,427.0,154.0,127.0,61.8,0.0,0,1,0,0,1,0,0,0,0,False
2016-06-08 21:00:00,335,556.0,451.0,324.0,283.0,371.0,429.0,174.0,154.0,61.8,0.0,0,1,0,0,1,0,0,0,0,False
2016-06-08 21:15:00,357,655.0,556.0,335.0,324.0,464.0,371.0,155.0,174.0,61.8,0.0,0,1,0,0,1,0,0,0,0,False
2016-06-08 21:30:00,343,659.0,655.0,357.0,335.0,595.0,464.0,235.0,155.0,61.8,0.0,0,1,0,0,1,0,0,0,0,False
2016-06-08 21:45:00,362,568.0,659.0,343.0,357.0,656.0,595.0,218.0,235.0,61.8,0.0,0,1,0,0,1,0,0,0,0,False
